건물명,특수지명,블록,로트,용도코드,용도코드명,구조코드,구조코드명,주건축물수,연면적(㎡),총세대수(세대),철거멸실구분코드,철거멸실구분코드명,철거시작일,철거종료일,철거멸실일,건축허가일,착공예정일,착공일,사용검사일,사용검사예정일,생성일자,순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK
,,,,,,,,0,0,0,,,,,,20191220,20191227,,,20200117,20191224,521,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100020467
,,,,,,,,0,0,0,,,,,,20191223,,,,,20191224,522,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100020487
,,,,,,,,0,0,0,,,,,,20200114,,,20200305,,20200306,523,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100020627
,,,,,,,,0,0,0,,,,,,20200203,20200208,,,20200228,20200205,524,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100020827
,,,,,,,,0,0,0,,,,,,20200212,,,,,20200213,525,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100020988
,,,,,,,,0,0,0,,,,,,20200212,,,,,20200213,526,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100021007
,,,,,,,,0,36306.16,0,,,,,,20200214,,,20200318,20200228,20200319,527,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100021027
,,,,,,,,0,0,0,,,,,,20200217,,,20200325,,20200330,528,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100021087
,,,,,,,,0,38674.5,0,,,,,,20200219,20200224,,,20200331,20200220,529,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100021108
,,,,,,,,0,0,0,,,,,,20200310,,,20200319,,20200320,530,서울특별시 광진구 구의동 589-10번지,11215,10300,0,0589,0010,11215-100021287
,,,,,,,,0,0,0,,,,,,20200311,20200316,,,20200415,20200312,531,서울특별시 광진구 구의동 663번지,11215,10300,0,0663,0000,11215-100021327
,,,,,,,,0,0,0,,,,,,20200319,,,20200402,20200401,20200403,532,서울특별시 광진구 구의동 663번지,11215,10300,0,0663,0000,11215-100021367
,,,,,,,,0,0,0,,,,,,20200327,20200330,,,20200430,20200330,533,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100021467
,,,,,,,,0,0,0,,,,,,20200422,,,20200422,,20200428,534,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100021629
,,,,,,,,0,0,0,,,,,,20200507,20200507,,,20200607,20200508,535,서울특별시 광진구 구의동 587-54번지,11215,10300,0,0587,0054,11215-100021688
,,,,,,,,0,246440,0,,,,,,20200518,20200522,,,20200630,20200519,536,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100021749
,,,,,,,,0,0,0,,,,,,20200601,20200601,,,20200616,20200603,537,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100021808
,,,,,,,,0,0,0,,,,,,20200609,,,20200609,,20200611,538,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100021868
,,,,,,,,0,0,0,,,,,,20200610,,,20200716,,20200721,539,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100021908
,,,,,,,,0,0,0,,,,,,20200624,,,,,20200625,540,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100021989
,,,,,,,,0,0,0,,,,,,20200629,20200628,,,20200728,20200630,541,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022008
,,,,,,,,0,0,0,,,,,,20200713,20200719,,,20200819,20200714,542,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022068
,,,,,,,,0,0,0,,,,,,20200715,20200723,,,20200823,20200716,543,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022108
,,,,,,,,0,0,0,,,,,,20200812,20200820,,,20200919,20200813,544,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022348
,,,,,,,,0,0,0,,,,,,20200824,20200823,,,20200923,20200825,545,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022369
,,,,,,,,0,0,0,,,,,,20200825,20200907,,,20200930,20200826,546,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100022389
,,,,,,,,0,0,0,,,,,,20200826,,,20210325,,20210326,547,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100022408
,,,,,,,,0,0,0,,,,,,20200828,20200823,,,20200923,20200831,548,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022449
,,,,,,,,0,0,0,,,,,,20200831,,,,,20200901,549,서울특별시 광진구 구의동 199-18번지,11215,10300,0,0199,0018,11215-100022468
,,,,,,,,0,213035.37,0,,,,,,20200904,20200831,,,20201006,20200905,550,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100022491
,,,,,,,,0,0,0,,,,,,20200909,,,,,20200910,551,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100022548
,,,,,,,,0,137745.33,0,,,,,,20200910,,,20210218,,20210219,552,서울특별시 광진구 구의동 668번지,11215,10300,0,0668,0000,11215-100022568
,,,,,,,,0,246440,0,,,,,,20200910,20200916,,,20201008,20200911,553,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022570
,,,,,,,,0,0,0,,,,,,20201008,20201005,,,20201105,20201009,554,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022711
,,,,,,,,0,0,0,,,,,,20201019,,,,,20201020,555,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100022749
,,,,,,,,0,0,0,,,,,,20201020,20201018,,,20201118,20201021,556,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100022790
,,,,,,,,0,213035.37,0,,,,,,20201028,20201030,,,20201210,20201029,557,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100022948
,,,,,,,,0,0,0,,,,,,20201104,,,,,20201105,558,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023009
,,,,,,,,0,0,0,,,,,,20201104,20210102,,,20210302,20201105,559,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023028
,,,,,,,,0,0,0,,,,,,20201105,,,,,20201106,560,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023049
,,,,,,,,0,0,0,,,,,,20201106,20201103,,,20201110,20210118,561,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023068
,,,,,,,,0,0,0,,,,,,20201119,,,,,20201120,562,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023171
,,,,,,,,0,0,0,,,,,,20201120,,,,,20201123,563,서울특별시 광진구 구의동 658번지,11215,10300,0,0658,0000,11215-100023188
,,,,,,,,0,0,0,,,,,,20201124,,,20210421,20201216,20210422,564,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023208
,,,,,,,,0,0,0,,,,,,20201125,,,,,20201126,565,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100023228
,,,,,,,,0,0,0,,,,,,20201130,,,,,20201201,566,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023248
,,,,,,,,0,246400,0,,,,,,20201130,,,,,20201201,567,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023268
,,,,,,,,0,0,0,,,,,,20201201,20201126,,,20201219,20201202,568,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023290
,,,,,,,,0,0,0,,,,,,20201208,20201207,,,,20201209,569,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023348
,,,,,,,,0,213035.37,0,,,,,,20201208,20201215,,,20210129,20201209,570,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023349
,,,,,,,,0,0,0,,,,,,20201214,,,,,20201215,571,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100023389
,,,,,,,,0,0,0,,,,,,20210104,20210110,,,20210130,20210105,572,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023489
,,,,,,,,0,213035.37,0,,,,,,20210104,20210107,,,20210210,20210105,573,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023490
,,,,,,,,0,0,0,,,,,,20210113,20210115,,,20210226,20210114,574,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023569
,,,,,,,,0,0,0,,,,,,20210118,,,20210119,,20210120,575,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023611
,,,,,,,,0,0,0,,,,,,20210120,,,20210304,,20210305,576,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023630
,,,,,,,,0,0,0,,,,,,20210215,20210215,,,20210322,20210216,577,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023751
,,,,,,,,0,0,0,,,,,,20210218,20210219,,,20210321,20210219,578,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023788
,,,,,,,,0,0,0,,,,,,20210222,20210228,,,20210315,20210223,579,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100023829
,,,,,,,,0,0,0,,,,,,20210302,,,20210405,,20210409,580,서울특별시 광진구 구의동 610번지,11215,10300,0,0610,0000,11215-100023868
,,,,,,,,0,246440,0,,,,,,20210303,20210302,,,20210409,20210304,581,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023889
,,,,,,,,0,0,0,,,,,,20210308,,,20210412,20210327,20210413,582,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100023928
,,,,,,,,0,0,0,,,,,,20210308,,,20210517,20210420,20210518,583,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100023929
,,,,,,,,0,0,0,,,,,,20210308,20210310,,,20210330,20210309,584,서울특별시 광진구 구의동 658번지,11215,10300,0,0658,0000,11215-100023930
,,,,,,,,0,246440,0,,,,,,20210311,20210310,,,20210409,20210312,585,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100023949
,,,,,,,,0,0,0,,,,,,20210319,20210321,,,20210410,20210322,586,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100024029
,,,,,,,,0,0,0,,,,,,20210319,20210322,,,20210503,20210322,587,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100024030
,,,,,,,,0,0,0,,,,,,20210319,20210322,,,20210409,20210322,588,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100024048
,,,,,,,,0,0,0,,,,,,20210322,20210315,,,20210430,20210323,589,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100024068
,,,,,,,,0,0,0,,,,,,20210323,,,,,20210324,590,서울특별시 광진구 구의동 611번지,11215,10300,0,0611,0000,11215-100024088
,,,,,,,,0,0,0,,,,,,20210401,,,20210521,20210423,20210524,591,서울특별시 광진구 구의동 546-7번지,11215,10300,0,0546,0007,11215-100024268
,,,,,,,,0,0,0,,,,,,20210402,20210405,,,20210430,20210405,592,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100024290
,,,,,,,,0,0,0,,,,,,20210405,,,20210518,20210427,20210623,593,서울특별시 광진구 구의동 631-1번지,11215,10300,0,0631,0001,11215-100024330
