건물명,특수지명,블록,로트,용도코드,용도코드명,구조코드,구조코드명,주건축물수,연면적(㎡),총세대수(세대),철거멸실구분코드,철거멸실구분코드명,철거시작일,철거종료일,철거멸실일,건축허가일,착공예정일,착공일,사용검사일,사용검사예정일,생성일자,순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK
,,,,,,,,0,0,0,,,,,,20220727,20220729,,,20220819,20220728,351,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100028789
,,,,,,,,0,0,0,,,,,,20220727,20220730,,,20220820,20220728,352,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100028790
,,,,,,,,0,0,0,,,,,,20220727,20220722,,,20220929,20220728,353,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100028808
,,,,,,,,0,0,0,,,,,,20220727,20220801,,,20220826,20220728,354,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100028809
,,,,,,,,0,0,0,,,,,,20220802,,,20221121,,20221123,355,서울특별시 광진구 자양동 860번지,11215,10500,0,0860,0000,11215-100028828
,,,,,,,,0,0,0,,,,,,20220808,,,,,20220809,356,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100028868
자양8차현대홈타운,,,,02000,공동주택,,,6,36671.5,257,,,,,,20010912,,,20020511,,20100903,357,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-12
대원아파트,,,,02000,공동주택,,,1,5076.32,41,,,,,,19991224,20010301,,20010801,200205,20100903,358,서울특별시 광진구 자양동 587-6번지,11215,10500,0,0587,0006,11215-13
,현대5차아파트,502,1801,02000,공동주택,,,0,0,0,,,,,,20021210,,,,,20120207,359,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-136
강변아이파크,,,,02000,공동주택,,,1,12852.22,83,,,,,,20030217,20040401,,20061221,,20100903,360,서울특별시 광진구 자양동 809번지,11215,10500,0,0809,0000,11215-139
1,서울특별시 광진구 자양동,811,,02000,공동주택,,,1,6192.68,43,,,,,,20030605,,,,,20100903,361,서울특별시 광진구 자양동 811번지,11215,10500,0,0811,0000,11215-140
자양힐아파트,,,,02000,공동주택,,,1,9219.01,64,,,,,,20030630,20030805,,20050812,200501,20100903,362,서울특별시 광진구 자양동 810번지,11215,10500,0,0810,0000,11215-142
,자양우성1차(아) 부대및복리시설,,,,,,,0,0,0,,,,,,20030222,,,,,20120207,363,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-144
,한라아파트보육시설,2층,,,,,,0,0,0,,,,,,20031128,,,,,20120207,364,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-148
,한라아파트 보육시설1층,,,,,,,0,0,0,,,,,,20031212,,,,,20120207,365,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-149
현대홈타운,,,,02000,공동주택,,,7,37349.05,245,,,,,,19991227,,,20021030,200210,20100903,366,서울특별시 광진구 자양동 553-489번지,11215,10500,0,0553,0489,11215-15
,자양우성7차아파트상가  1층,107,,,,,,0,0,0,,,,,,20030205,,,,,20120207,367,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-158
자양동 재건축7지구주택조합 아파트,,,,02000,공동주택,,,2,16862.73,119,,,,,,19991231,,,20020430,,20100903,368,서울특별시 광진구 자양동 504-6번지,11215,10500,0,0504,0006,11215-16
자양동 금강아파트,서울특별시 광진구 자양동,227,340,02000,공동주택,,,2,10932.77,69,,,,,,20010126,,,20020601,,20100903,369,서울특별시 광진구 자양동 227-340번지,11215,10500,0,0227,0340,11215-17
,우성2차(아),201,908,,,,,0,0,0,,,,,,20030417,,,,,20120207,370,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-174
강변아파트,,,,02000,공동주택,,,1,3516.65,28,,,,,,20020118,,,20020607,,20100903,371,서울특별시 광진구 자양동 588번지,11215,10500,0,0588,0000,11215-18
,자양7차우성(아),,,,,,,0,0,0,,,,,,20030522,,,,,20120207,372,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-182
,자양한양(아) 상가동,2,207,,,,,0,0,0,,,,,,20030604,,,,,20120207,373,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-189
자양동한양아파트,한양아파트,7,506,02000,공동주택,,,6,68880.12,444,,,,,,20001124,,,,,20120207,374,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-19
,자양한양(아) 상가동,2,205,,,,,0,0,0,,,,,,20030604,,,,,20120207,375,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-190
,자양동한양(아),5,707,,,,,0,0,0,,,,,,20030609,,,,,20120207,376,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-192
로얄동아아파트,,,,02000,공동주택,,,4,43220.06,322,,,,,,19950224,,,19990916,19980131,20100903,377,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-2
,우성아파트,201,1208,,,,,0,0,0,,,,,,20030826,,,,,20120207,378,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-202
,대동아파트상가동 302호,,,,,,,0,0,0,,,,,,20040820,,,,,20120207,379,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-222
,현대강변아파트,,,,,,,0,0,0,,,,,,20041105,,,,,20120207,380,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-225
,우성아파트,,,,,,,0,0,0,,,,,,20040129,,,,,20120207,381,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-228
,한양아파트,7,701,,,,,0,0,0,,,,,,20040514,,,,,20120207,382,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-238
광진하우스토리 한강,,,,02000,공동주택,,,2,20051.75,82,,,,,,20050705,20060125,,20080911,20080731,20120207,383,서울특별시 광진구 자양동 813번지,11215,10500,0,0813,,11215-251
,대동아파트 상가,201,,,,,,0,0,0,,,,,,20050509,,,,,20120207,384,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-258
,"대동아파트 상가 202,204,205,206호",,,,,,,0,0,0,,,,,,20050511,,,,,20120207,385,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-259
,자양7차우성아파트 상가동 B101호,B,2807,,,,,0,0,0,,,,,,20050804,,,,,20120207,386,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-270
,자양현대아파트 상가동,,,,,,,0,0,0,,,,,,20051118,,,,,20120207,387,서울특별시 광진구 자양동 645-5번지,11215,10500,0,0645,0005,11215-273
이튼타워리버5차,,,,02000,공동주택,,,5,62049.75,279,,,,,,20060822,20061114,,20090915,2009,20100903,388,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,,11215-296
자양현대6차아파트,,,,02000,공동주택,,,1,23393.52,178,,,,,,19950930,,,19990203,,20100903,389,서울특별시 광진구 자양동 499-2번지,11215,10500,0,0499,0002,11215-3
,자양한양아파트,2,305,,,,,0,0,0,,,,,,20061023,,,,,20120207,390,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-304
,자양대아아파트,,,,,,,0,0,0,,,,,,20060313,,,,,20120207,391,서울특별시 광진구 자양동 666-28번지,11215,10500,0,0666,0028,11215-324
,우성아파트,,,,,,,0,0,0,,,,,,20060510,,,,,20120207,392,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-326
,한양아파트,,,,,,,0,0,0,,,,,,20060510,,,,,20120207,393,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-327
,한라아파트 A동 상가,,,,,,,0,0,0,,,,,,20060711,,,,,20120207,394,서울특별시 광진구 자양동 762번지,11215,10500,0,0762,0000,11215-331
,대동아파트상가동,103,,,,,,0,0,0,,,,,,20060905,,,,,20120207,395,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-336
,현대종합상가,,401,,,,,0,0,0,,,,,,20060921,,,,,20120207,396,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-337
,대동아파트,104,1202,,,,,0,0,0,,,,,,20061009,,,,,20120207,397,서울특별시 광진구 자양동 784-1번지,11215,10500,0,0784,0001,11215-338
,자양우성3차아파트,311,109,,,,,0,0,0,,,,,,20061031,,,,,20120207,398,서울특별시 광진구 자양동 516-3번지,11215,10500,0,0516,0003,11215-340
,자양아파트상가1동,108,,,,,,0,0,0,,,,,,20061211,,,,,20120207,399,서울특별시 광진구 자양동 658-14번지,11215,10500,0,0658,0014,11215-345
,한양(아),5,703,,,,,0,0,0,,,,,,20060612,,,,,20120207,400,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-391
삼성아파트,,,,02000,공동주택,,,4,45099.48,375,,,,,,19951123,,,19990414,199901,20100903,401,서울특별시 광진구 자양동 469번지,11215,10500,0,0469,0000,11215-4
,한양아파트,3,1207,,,,,0,0,0,,,,,,20060704,,,,,20120207,402,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-404
,로얄동아아파트,101,1002,,,,,0,0,0,,,,,,20060807,,,,,20120207,403,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-411
,한솔아파트,101,2404,,,,,0,0,0,,,,,,20060811,,,,,20120207,404,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-412
,자양5차현대아파트,502,502,,,,,0,0,0,,,,,,20060829,,,,,20120207,405,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-421
,우성아파트,203,109,,,,,0,0,0,,,,,,20010529,,,,,20120207,406,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-43
,자양2차현대아파트,,913,02000,공동주택,,,0,0,0,,,,,,20010808,,,,,20120207,407,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-45
,자양7차우성아파트,704,1701,02000,공동주택,,,0,0,0,,,,,,20011106,,,,,20120207,408,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-47
자양경남아파트,,,,02000,공동주택,,,2,30690.65,232,,,,,,19961107,,,19990601,,20100903,409,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-6
,한양아파트,3,1205,,,,,0,0,0,,,,,,20011229,,,,,20120207,410,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-62
그린아파트,,,,02000,공동주택,,,1,4067.71,33,,,,,,20021018,20031126,,20031120,200311,20100903,411,서울특별시 광진구 자양동 665번지,11215,10500,0,0665,0000,11215-64
한솔리베르아파트,서울시 광진구 자양동,672,1,02000,공동주택,,,1,23387.71,185,,,,,,20011120,19980227,,20020124,,20100903,412,서울특별시 광진구 자양동 672-1번지,11215,10500,0,0672,0001,11215-7
,자양1차우성아파트,104,410,,,,,0,0,0,,,,,,20020419,,,,,20120207,413,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-75
,,,,02000,공동주택,,,0,0,0,,,,,,20020521,,,,,20120207,414,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-76
,우성아파트,103,1103,02000,공동주택,,,0,0,0,,,,,,20020524,,,,,20120207,415,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-77
우방리버파크,,,,02000,공동주택,,,4,28666.19,214,,,,,,19980901,,,20031105,200310,20100903,416,서울특별시 광진구 자양동 793번지,11215,10500,0,0793,0000,11215-9
,,,,,,,,0,0,0,,,,,,20191230,20191230,,,20200130,20191231,417,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100020527
,,,,,,,,0,0,0,,,,,,20191230,20191230,,,20200115,20200107,418,서울특별시 광진구 자양동 831-1번지,11215,10500,0,0831,0001,11215-100020547
자양1재정비촉진구역,,,,02000,공동주택,,,10,483410.84,1063,,,,,,20191231,20201231,,,20240730,20220701,419,서울특별시 광진구 자양동 680-63번지,11215,10500,0,0680,0063,11215-100020567
,,,,,,,,0,45402.89,0,,,,,,20200113,20200108,,,20200208,20200113,420,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100020587
,,,,,,,,0,0,0,,,,,,20200113,,,20200306,20200228,20200309,421,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100020607
,,,,,,,,0,52414.47,0,,,,,,20200120,20200113,,,20200128,20200121,422,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100020687
,,,,,,,,0,0,0,,,,,,20200129,,,,,20200130,423,서울특별시 광진구 자양동 786번지,11215,10500,0,0786,0000,11215-100020747
,,,,,,,,0,0,0,,,,,,20200204,,,20200204,,20200205,424,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100020847
,,,,,,,,0,8856.78,0,,,,,,20200206,20200129,,,20200228,20200207,425,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100020867
,,,,,,,,0,0,0,,,,,,20200207,,,20200212,,20200213,426,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100020887
,,,,,,,,0,0,0,,,,,,20200210,20200205,,,20200305,20200211,427,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100020907
,,,,,,,,0,0,0,,,,,,20200212,20200205,,,20200223,20200213,428,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100020967
,,,,,,,,0,41813.03,0,,,,,,20200212,20200207,,,20200306,20200213,429,서울특별시 광진구 자양동 87-1번지,11215,10500,0,0087,0001,11215-100020987
,,,,,,,,0,43220.06,0,,,,,,20200212,20200217,,,20200317,20200213,430,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100020989
,,,,,,,,0,0,0,,,,,,20200217,,,,,20200218,431,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100021088
,,,,,,,,0,0,0,,,,,,20200219,20200220,,,20200312,20200220,432,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100021107
,,,,,,,,0,0,0,,,,,,20200226,20200228,,,20200327,20200227,433,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100021147
,,,,,,,,0,0,0,,,,,,20200303,,,,,20200304,434,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100021207
,,,,,,,,0,39206.08,0,,,,,,20200305,20200309,,,20200326,20200306,435,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100021267
,,,,,,,,0,0,0,,,,,,20200313,20200320,,,20200419,20200316,436,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100021347
,,,,,,,,0,0,0,,,,,,20200320,,,,,20200323,437,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100021387
,,,,,,,,0,35318.91,0,,,,,,20200327,20200409,,,20200529,20200330,438,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100021447
,,,,,,,,0,35318.91,0,,,,,,20200406,20200413,,,20200529,20200407,439,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100021547
,,,,,,,,0,28557.21,0,,,,,,20200416,20200413,,,20200501,20200417,440,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100021567
,,,,,,,,0,0,0,,,,,,20200420,20200419,,,20200509,20200421,441,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100021588
,,,,,,,,0,0,0,,,,,,20200420,20200421,,,20200522,20200421,442,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100021608
,,,,,,,,0,0,0,,,,,,20200427,,,,,20200428,443,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100021648
,,,,,,,,0,0,0,,,,,,20200427,20200430,,,20200530,20200428,444,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100021649
,,,,,,,,0,55190.04,0,,,,,,20200515,20200518,,,20200630,20200518,445,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100021728
,,,,,,,,0,0,0,,,,,,20200518,20200519,,,20200605,20200519,446,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100021748
,,,,,,,,0,0,0,,,,,,20200518,20200514,,,20200604,20200519,447,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100021768
,,,,,,,,0,0,0,,,,,,20200603,20200530,,,20200610,20200604,448,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100021828
,,,,,,,,0,0,0,,,,,,20200610,,,20200819,20200713,20200820,449,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100021909
,,,,,,,,0,10943.28,0,,,,,,20200624,,,,,20200625,450,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100021988
,,,,,,,,0,0,0,,,,,,20200706,20200706,,,20200730,20200707,451,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100022028
,,,,,,,,0,0,0,,,,,,20200722,20200722,,,20200828,20200804,452,서울특별시 광진구 자양동 645-5번지,11215,10500,0,0645,0005,11215-100022128
,,,,,,,,0,0,0,,,,,,20200724,20200730,,,20200830,20200804,453,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100022188
,,,,,,,,0,0,0,,,,,,20200729,,,,,20200804,454,서울특별시 광진구 자양동 856번지,11215,10500,0,0856,0000,11215-100022228
,,,,,,,,0,37349.05,0,,,,,,20200730,20200730,,,20200817,20200804,455,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100022248
,,,,,,,,0,0,0,,,,,,20200803,,,,,20200804,456,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100022288
,,,,,,,,0,0,0,,,,,,20200803,20200810,,,20200910,20200804,457,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100022289
,,,,,,,,0,0,0,,,,,,20200803,,,,,20200804,458,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100022290
,,,,,,,,0,18427.93,0,,,,,,20200805,20201001,,,20210131,20200806,459,서울특별시 광진구 자양동 831-1번지,11215,10500,0,0831,0001,11215-100022308
,,,,,,,,0,0,0,,,,,,20200824,,,20200921,,20200922,460,서울특별시 광진구 자양동 854번지,11215,10500,0,0854,0000,11215-100022368
,,,,,,,,0,18427.93,0,,,,,,20200828,20200811,,,20200909,20200831,461,서울특별시 광진구 자양동 831-1번지,11215,10500,0,0831,0001,11215-100022448
,,,,,,,,0,0,0,,,,,,20200904,,,20201117,20201030,20201118,462,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100022488
,,,,,,,,0,0,0,,,,,,20200907,,,20201102,20200930,20201104,463,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100022508
,,,,,,,,0,0,0,,,,,,20200910,20200908,,,20200930,20200911,464,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-100022569
,,,,,,,,0,0,0,,,,,,20200910,,,,,20200911,465,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100022571
,,,,,,,,0,0,0,,,,,,20200915,,,20201105,20201023,20201106,466,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100022609
,,,,,,,,0,41813.03,0,,,,,,20200916,20200918,,,20201030,20200917,467,서울특별시 광진구 자양동 87-1번지,11215,10500,0,0087,0001,11215-100022629
,,,,,,,,0,30690.65,0,,,,,,20200923,20201005,,,20201023,20200924,468,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100022668
,,,,,,,,0,30690.65,0,,,,,,20200928,20201012,,,20201107,20200929,469,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100022690
,,,,,,,,0,0,0,,,,,,20201008,20201007,,,20201020,20201009,470,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100022714
,,,,,,,,0,0,0,,,,,,20201016,20201008,,,20201029,20201017,471,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100022728
,,,,,,,,0,45402.89,0,,,,,,20201019,20201019,,,20201130,20201020,472,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100022748
,,,,,,,,0,0,0,,,,,,20201019,,,,,20201020,473,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100022768
,,,,,,,,0,0,0,,,,,,20201020,,,,,20201021,474,서울특별시 광진구 자양동 761번지,11215,10500,0,0761,0000,11215-100022788
,,,,,,,,0,39206.08,0,,,,,,20201021,20201015,,,20201105,20201022,475,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100022808
,,,,,,,,0,0,0,,,,,,20201021,,,,,20201022,476,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100022828
,,,,,,,,0,6810.04,0,,,,,,20201023,20201016,,,20201027,20201024,477,서울특별시 광진구 자양동 578번지,11215,10500,0,0578,0000,11215-100022848
,,,,,,,,0,0,0,,,,,,20201023,20201026,,,20201126,20201024,478,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100022889
,,,,,,,,0,0,0,,,,,,20201026,20201008,,,20201031,20201027,479,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100022908
,,,,,,,,0,0,0,,,,,,20201026,20201022,,,20201130,20201027,480,서울특별시 광진구 자양동 829번지,11215,10500,0,0829,0000,11215-100022909
,,,,,,,,0,23387.71,0,,,,,,20201026,20201020,,,20201111,20201027,481,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100022910
,,,,,,,,0,39206.08,0,,,,,,20201028,20201104,,,20201204,20201029,482,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100022949
,,,,,,,,0,0,0,,,,,,20201029,,,,,20201030,483,서울특별시 광진구 자양동 673번지,11215,10500,0,0673,0000,11215-100022968
,,,,,,,,0,0,0,,,,,,20201112,20201105,,,20201112,20201113,484,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100023108
,,,,,,,,0,23387.71,0,,,,,,20201113,20201102,,,20201118,20201117,485,서울특별시 광진구 자양동 672번지,11215,10500,0,0672,0000,11215-100023128
,,,,,,,,0,0,0,,,,,,20201119,,,20201223,,20201224,486,서울특별시 광진구 자양동 789번지,11215,10500,0,0789,0000,11215-100023168
,,,,,,,,0,52414.47,0,,,,,,20201119,20201123,,,20201230,20201120,487,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100023170
,,,,,,,,0,0,0,,,,,,20201130,,,,,20201201,488,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100023269
,,,,,,,,0,39206.08,0,,,,,,20201201,20201202,,,20201229,20201202,489,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100023289
,,,,,,,,0,0,0,,,,,,20201204,20201204,,,20201228,20201207,490,서울특별시 광진구 자양동 641번지,11215,10500,0,0641,0000,11215-100023328
,,,,,,,,0,43220.06,0,,,,,,20201221,20201228,,,20210108,20201222,491,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100023428
,,,,,,,,0,18427.93,0,,,,,,20201229,,,,,20201230,492,서울특별시 광진구 자양동 831-1번지,11215,10500,0,0831,0001,11215-100023468
,,,,,,,,0,0,0,,,,,,20201229,,,20210204,,20210205,493,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100023472
,,,,,,,,0,0,0,,,,,,20210112,,,,,20210113,494,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100023548
,,,,,,,,0,0,0,,,,,,20210113,,,20210202,,20210203,495,서울특별시 광진구 자양동 791번지,11215,10500,0,0791,0000,11215-100023568
,,,,,,,,0,0,0,,,,,,20210113,,,,,20210114,496,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100023570
,,,,,,,,0,0,0,,,,,,20210113,,,,,20210114,497,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100023571
,,,,,,,,0,0,0,,,,,,20210118,20210119,,,20210210,20210119,498,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100023610
,,,,,,,,0,0,0,,,,,,20210126,,,,,20210127,499,서울특별시 광진구 자양동 642번지,11215,10500,0,0642,0000,11215-100023670
,,,,,,,,0,0,0,,,,,,20210126,,,20210419,20210226,20210420,500,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100023671
,,,,,,,,0,0,0,,,,,,20210126,,,,,20210127,501,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100023672
,,,,,,,,0,0,0,,,,,,20210126,,,,,20210127,502,서울특별시 광진구 자양동 670번지,11215,10500,0,0670,0000,11215-100023673
,,,,,,,,0,0,0,,,,,,20210216,,,,,20210217,503,서울특별시 광진구 자양동 853번지,11215,10500,0,0853,0000,11215-100023769
,,,,,,,,0,0,0,,,,,,20210222,,,20210525,,20210526,504,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100023828
,,,,,,,,0,0,0,,,,,,20210226,20210223,,,20210315,20210302,505,서울특별시 광진구 자양동 553-41번지,11215,10500,0,0553,0041,11215-100023849
,,,,,,,,0,23393.52,0,,,,,,20210226,20210308,,,20210409,20210302,506,서울특별시 광진구 자양동 786번지,11215,10500,0,0786,0000,11215-100023850
,,,,,,,,0,0,0,,,,,,20210302,,,20210503,,20210504,507,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100023869
,,,,,,,,0,35318.91,0,,,,,,20210303,20210302,,,20210329,20210304,508,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100023890
,,,,,,,,0,0,0,,,,,,20210308,,,,,20210309,509,서울특별시 광진구 자양동 515-1번지,11215,10500,0,0515,0001,11215-100023908
,,,,,,,,0,0,0,,,,,,20210308,20210309,,,20210327,20210309,510,서울특별시 광진구 자양동 783-1번지,11215,10500,0,0783,0001,11215-100023911
,,,,,,,,0,0,0,,,,,,20210311,20210308,,,20210416,20210312,511,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100023950
,,,,,,,,0,45099.48,0,,,,,,20210318,20210322,,,20210430,20210319,512,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100023988
,,,,,,,,0,0,0,,,,,,20210318,,,,,20210319,513,서울특별시 광진구 자양동 520-2번지,11215,10500,0,0520,0002,11215-100024009
,,,,,,,,0,0,0,,,,,,20210323,20210318,,,20210416,20210324,514,서울특별시 광진구 자양동 695번지,11215,10500,0,0695,0000,11215-100024089
,,,,,,,,0,0,0,,,,,,20210324,,,20210507,20210422,20210510,515,서울특별시 광진구 자양동 792번지,11215,10500,0,0792,0000,11215-100024108
,,,,,,,,0,0,0,,,,,,20210330,20210401,,,20210430,20210331,516,서울특별시 광진구 자양동 579번지,11215,10500,0,0579,0000,11215-100024209
,,,,,,,,0,0,0,,,,,,20210331,,,20210602,,20210603,517,서울특별시 광진구 자양동 644번지,11215,10500,0,0644,0000,11215-100024248
,,,,,,,,0,0,0,,,,,,20210405,20210401,,,20210430,20210409,518,서울특별시 광진구 자양동 516번지,11215,10500,0,0516,0000,11215-100024328
,,,,,,,,0,45099.48,0,,,,,,20210405,20210401,,,20210430,20210409,519,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100024329
,,,,,,,,0,0,0,,,,,,20210405,,,20210517,20210430,20210518,520,서울특별시 광진구 자양동 787번지,11215,10500,0,0787,0000,11215-100024331
,우성아파트,704,1702,,,,,0,0,0,,,,,,20001018,,,,,20120210,521,서울특별시 광진구 자양동,11215,10500,0,0000,0000,41280-116
