°Ç¹°¸í,Æ¯¼öÁö¸í,ºí·Ï,·ÎÆ®,¿ëµµÄÚµå,¿ëµµÄÚµå¸í,±¸Á¶ÄÚµå,±¸Á¶ÄÚµå¸í,ÁÖ°ÇÃà¹°¼ö,¿¬¸éÀû(§³),ÃÑ¼¼´ë¼ö(¼¼´ë),Ã¶°Å¸ê½Ç±¸ºÐÄÚµå,Ã¶°Å¸ê½Ç±¸ºÐÄÚµå¸í,Ã¶°Å½ÃÀÛÀÏ,Ã¶°ÅÁ¾·áÀÏ,Ã¶°Å¸ê½ÇÀÏ,°ÇÃàÇã°¡ÀÏ,Âø°ø¿¹Á¤ÀÏ,Âø°øÀÏ,»ç¿ë°Ë»çÀÏ,»ç¿ë°Ë»ç¿¹Á¤ÀÏ,»ý¼ºÀÏÀÚ,¼ø¹ø,´ëÁöÀ§Ä¡,½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿ÄÚµå,´ëÁö±¸ºÐÄÚµå,¹ø,Áö,°ü¸®ÁÖÅÃ´ëÀåPK
,Çö´ë¾ÆÆÄÆ®,304,705,,,,,0,0,0,,,,,,20050708,,,,,20120207,960,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-274
,Çö´ë¾ÆÆÄÆ®,307,104,,,,,0,0,0,,,,,,20050816,,,,,20120207,961,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-276
,±¤Àå±Øµ¿¾ÆÆÄÆ®,2,106,,,,,0,0,0,,,,,,20050818,,,,,20120207,962,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-278
,±¤Àå±Øµ¿¾ÆÆÄÆ®,3,702,,,,,0,0,0,,,,,,20050824,,,,,20120207,963,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-279
,¿öÄ¿Èú¾ÆÆÄÆ®,22,301,2000,°øµ¿ÁÖÅÃ,,,11,0,576,,,,,,20001106,,,,,20120207,964,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-28
,Çö´ë¾ÆÆÄÆ®,307,703,,,,,0,0,0,,,,,,20050915,,,,,20120207,965,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-280
,Çö´ë¾ÆÆÄÆ®,304,1301,,,,,0,0,0,,,,,,20051010,,,,,20120207,966,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-282
,Çö´ë¾ÆÆÄÆ®,304,1201,,,,,0,0,0,,,,,,20051013,,,,,20120207,967,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-283
,Çö´ë¾ÆÆÄÆ®,307,401,,,,,0,0,0,,,,,,20051031,,,,,20120207,968,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-284
,Çö´ë3Â÷¾ÆÆÄÆ®,301,602,,,,,0,0,0,,,,,,20051104,,,,,20120207,969,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-285
,Çö´ë¾ÆÆÄÆ®,305,203,,,,,0,0,0,,,,,,20051109,,,,,20120207,970,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-286
,±Øµ¿¾ÆÆÄÆ®,7,908,,,,,0,0,0,,,,,,20051109,,,,,20120207,971,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-287
,Çö´ë¾ÆÆÄÆ®,304,301,,,,,0,0,0,,,,,,20051111,,,,,20120207,972,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-288
,Çö´ë¾ÆÆÄÆ®,304,203,,,,,0,0,0,,,,,,20051117,,,,,20120207,973,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-289
Çö´ë3´ÜÁö¾ÆÆÄÆ®,Çö´ë¾ÆÆÄÆ®,307,906,2000,°øµ¿ÁÖÅÃ,,,10,0,1057,,,,,,20001106,,,,,20120207,974,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-29
,±Øµ¿¾ÆÆÄÆ®,2,806,,,,,0,0,0,,,,,,20051124,,,,,20120207,975,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-290
,±¤Àå±Øµ¿¾ÆÆÄÆ®,11,1301,,,,,0,0,0,,,,,,20051124,,,,,20120207,976,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-291
,±¤Àå±Øµ¿¾ÆÆÄÆ®,15,1204,,,,,0,0,0,,,,,,20051205,,,,,20120207,977,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-292
,Çö´ë¾ÆÆÄÆ®,308,901,,,,,0,0,0,,,,,,20051214,,,,,20120207,978,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-293
,±¤Àå±Øµ¿¾ÆÆÄÆ®,12,1305,,,,,0,0,0,,,,,,20051228,,,,,20120207,979,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-294
¿öÄ¿Èú¾ÆÆÄÆ®,¿öÄ¿Èú¾ÆÆÄÆ®,25,103,2000,°øµ¿ÁÖÅÃ,,,11,98291.22,576,,,,,,20001116,,,,,20120207,980,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-30
,Çö´ë10Â÷¾ÆÆÄÆ®,1010,1002,,,,,0,0,0,,,,,,20060811,,,,,20120207,981,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-302
,±¤Àåµ¿Çö´ë10Â÷¾ÆÆÄÆ®,1006,2101,,,,,0,0,0,,,,,,20060811,,,,,20120207,982,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-303
,±¤ÀåÇö´ëÆÄÅ©ºô(¾Æ),1002,1103,,,,,0,0,0,,,,,,20061101,,,,,20120207,983,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-307
¿öÄ¿Èú¾ÆÆÄÆ®,¿öÄ¿Èú¾ÆÆÄÆ®,22,1003,2000,°øµ¿ÁÖÅÃ,,,11,98291.99,576,,,,,,20001116,,,,,20120207,984,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-31
,Çö´ëÆÄÅ©ºô¾ÆÆÄÆ®,1005,2502,,,,,0,0,0,,,,,,20061120,,,,,20120207,985,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-311
,Çö´ë¾ÆÆÄÆ®,211,2601,,,,,0,0,0,,,,,,20061124,,,,,20120207,986,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 611¹øÁö,11215,10400,0,611,0,11215-313
,Çö´ë¾ÆÆÄÆ®,309,103,,,,,0,0,0,,,,,,20061211,,,,,20120207,987,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-314
,Çö´ëÆÄÅ©ºô,1011,1401,,,,,0,0,0,,,,,,20061218,,,,,20120207,988,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-318
,±¤ÀåÇö´ë3Â÷¾ÆÆÄÆ® 313µ¿,,,,,,,0,0,0,,,,,,20060119,,,,,20120207,989,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-319
,¿öÄ¿Èú¾ÆÆÄÆ®,12,201,2000,°øµ¿ÁÖÅÃ,,,11,98291.22,576,,,,,,20001116,,,,,20120207,990,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-32
,Çö´ë¾ÆÆÄÆ®,801,206,,,,,0,0,0,,,,,,20060208,,,,,20120207,991,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-320
,±¤³ª·çÇö´ë¾ÆÆÄÆ®,103,604,,,,,0,0,0,,,,,,20060615,,,,,20120207,992,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-328
,Çö´ë2´ÜÁö°­º¯»ó°¡,,,,,,,0,0,0,,,,,,20060627,,,,,20120207,993,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 611¹øÁö,11215,10400,0,611,0,11215-329
¿öÄ¿Èú¾ÆÆÄÆ®,¿öÄ¿Èú¾ÆÆÄÆ®33µ¿1003È£,,,2000,°øµ¿ÁÖÅÃ,,,11,98291.22,576,,,,,,20001129,,,,,20120207,994,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-33
,Ã»±¸¾ÆÆÄÆ®Á¦»ó°¡,,01-13,,,,,0,0,0,,,,,,20060814,,,,,20120207,995,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-333
,Çö´ëÆÄÅ©ºô,1017,101,,,,,0,0,0,,,,,,20060830,,,,,20120207,996,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-334
,±¤Àå12Â÷Çö´ëÈ¨Å¸¿î,1201,902,,,,,0,0,0,,,,,,20060901,,,,,20120207,997,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-335
Çö´ë3´ÜÁö¾ÆÆÄÆ®,¿Ü2ÇÊÁö,,,2000,°øµ¿ÁÖÅÃ,,,10,116926.49,1057,,,,,,20001216,,,,,20120207,998,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-34
,¿öÄ¿Èú¾ÆÆÄÆ®ÇÑ¼ö»ó°¡,3,13,,,,,0,0,0,,,,,,20061115,,,,,20120207,999,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-341
,Ã»±¸¾ÆÆÄÆ®»ó°¡µ¿,,208,,,,,0,0,0,,,,,,20061120,,,,,20120207,1000,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-343
,ÀÏ½Å»ó°¡,,209,,,,,0,0,0,,,,,,20061204,,,,,20120207,1001,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 1484¹øÁö,11215,10400,0,1484,0,11215-344
,Çö´ë5Â÷¾ÆÆÄÆ®,,,,,,,0,0,0,,,,,,20060210,,,,,20120207,1002,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-346
,Çö´ëÆÄÅ©ºô¾ÆÆÄÆ®,1013,303,,,,,0,0,0,,,,,,20060511,,,,,20120207,1003,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿,11215,10400,0,0,0,11215-348
,Çö´ëÆÄÅ©ºô,1008,402,,,,,0,0,0,,,,,,20060113,,,,,20120207,1004,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-349
¿öÄ¿Èú¾ÆÆÄÆ®,¿öÄ¿Èú¾ÆÆÄÆ®,53,903,2000,°øµ¿ÁÖÅÃ,,,3,25993.67,144,,,,,,20001216,,,,,20120207,1005,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 362¹øÁö,11215,10400,0,362,0,11215-35
,Çö´ë¾ÆÆÄÆ®,307,1804,,,,,0,0,0,,,,,,20060126,,,,,20120207,1006,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-351
,±Øµ¿2Â÷¾ÆÆÄÆ®,10,1204,,,,,0,0,0,,,,,,20060217,,,,,20120207,1007,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-353
,Çö´ëÆÄÅ©ºô,1012,103,,,,,0,0,0,,,,,,20060221,,,,,20120207,1008,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-355
,Çö´ë¾ÆÆÄÆ®,307,1503,,,,,0,0,0,,,,,,20060227,,,,,20120207,1009,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-357
,Çö´ë¾ÆÆÄÆ®,305,204,,,,,0,0,0,,,,,,20060227,,,,,20120207,1010,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-358
±¤³ª·çÇö´ë¾ÆÆÄÆ®,Çö´ë±¤³ª·ç¾ÆÆÄÆ®,102,405,2000,°øµ¿ÁÖÅÃ,,,3,1045973,0,,,,,,20000927,,,,20001031,20120207,1011,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 1¹øÁö,11215,10400,0,1,0,11215-36
,Çö´ë¾ÆÆÄÆ®,307,102,,,,,0,0,0,,,,,,20060314,,,,,20120207,1012,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-362
,Çö´ë3Â÷¾ÆÆÄÆ®,303,1701,,,,,0,0,0,,,,,,20060314,,,,,20120207,1013,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-363
,±¤Àå±Øµ¿¾ÆÆÄÆ®,7,308,,,,,0,0,0,,,,,,20060320,,,,,20120207,1014,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-368
¿öÄ¿Èú¾ÆÆÄÆ®,¿öÄ¿Èú¾ÆÆÄÆ®145-8 12µ¿901È£,,,2000,°øµ¿ÁÖÅÃ,,,0,0,576,,,,,,20001115,,,,,20120207,1015,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 1¹øÁö,11215,10400,0,1,0,11215-37
,Çö´ë¾ÆÆÄÆ®,1007,802,,,,,0,0,0,,,,,,20060331,,,,,20120207,1016,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-370
,Çö´ë3Â÷¾ÆÆÄÆ®,304,802,,,,,0,0,0,,,,,,20060404,,,,,20120207,1017,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-372
,Çö´ë¾ÆÆÄÆ®,1006,1001,,,,,0,0,0,,,,,,20060426,,,,,20120207,1018,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-379
¿öÄ¿Èú¾ÆÆÄÆ®,,,,2000,°øµ¿ÁÖÅÃ,,,14,123531,576,,,,,,20001124,,,,20001215,20120207,1019,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-38
,Çö´ë¾ÆÆÄÆ®,304,605,,,,,0,0,0,,,,,,20060511,,,,,20120207,1020,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-381
,Çö´ë¾ÆÆÄÆ®,304,1205,,,,,0,0,0,,,,,,20060522,,,,,20120207,1021,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-384
,Çö´ë10Ã¢ ¾ÆÆÄÆ®,1001,403,,,,,0,0,0,,,,,,20060601,,,,,20120207,1022,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-388
±¤Àåµ¿Çö´ë3´ÜÁö¾ÆÆÄÆ®,Çö´ë¾ÆÆÄÆ®,302,903,2000,°øµ¿ÁÖÅÃ,,,10,116926.49,0,,,,,,20001229,,,,,20120207,1023,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿,11215,10400,0,0,0,11215-39
,±Øµ¿ ¾ÆÆÄÆ®,4,1004,,,,,0,0,0,,,,,,20060612,,,,,20120207,1024,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-393
,Çö´ëÆÄÅ©ºô,1001,1603,,,,,0,0,0,,,,,,20060615,,,,,20120207,1025,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-395
,±Øµ¿2Â÷¾ÆÆÄÆ®,13,1002,,,,,0,0,0,,,,,,20060615,,,,,20120207,1026,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-396
,Çö´ë10Â÷,1008,1204,,,,,0,0,0,,,,,,20060615,,,,,20120207,1027,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-397
,Çö´ë3Â÷¾ÆÆÄÆ®,302,1103,,,,,0,0,0,,,,,,20060619,,,,,20120207,1028,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-398
,Çö´ë¾ÆÆÄÆ®,303,1503,,,,,0,0,0,,,,,,20060627,,,,,20120207,1029,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-400
,Çö´ë10Â÷(Çö´ëÆÄÅ©ºô),1006,1903,,,,,0,0,0,,,,,,20060704,,,,,20120207,1030,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-402
,Çö´ë10Â÷¾ÆÆÄÆ®,1004,2401,,,,,0,0,0,,,,,,20060704,,,,,20120207,1031,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-403
,Çö´ë10Â÷¾ÆÆÄÆ®,1009,903,,,,,0,0,0,,,,,,20060714,,,,,20120207,1032,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-406
,Çö´ë¾ÆÆÄÆ®,306,305,,,,,0,0,0,,,,,,20060719,,,,,20120207,1033,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-407
,Çö´ë¾ÆÆÄÆ®,503,1401,,,,,0,0,0,,,,,,20060725,,,,,20120207,1034,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 503-1401¹øÁö,11215,10400,0,503,1401,11215-408
,Çö´ë¾ÆÆÄÆ®,305,605,,,,,0,0,0,,,,,,20060726,,,,,20120207,1035,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-409
,±Øµ¿¾ÆÆÄÆ®,9,901,,,,,0,0,0,,,,,,20060731,,,,,20120207,1036,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 2181¹øÁö,11215,10400,0,2181,0,11215-410
,Çö´ë¾ÆÆÄÆ®,,1202,,,,,0,0,0,,,,,,20060817,,,,,20120207,1037,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 303-1401¹øÁö,11215,10400,0,303,1401,11215-413
,Çö´ë¾ÆÆÄÆ®,307-,602,,,,,0,0,0,,,,,,20060817,,,,,20120207,1038,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-414
,±¤Àå±Øµ¿¾ÆÆÄÆ®,10,1101,,,,,0,0,0,,,,,,20060822,,,,,20120207,1039,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-417
,Çö´ë3Â÷¾ÆÆÄÆ®,306,902,,,,,0,0,0,,,,,,20060822,,,,,20120207,1040,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-418
,Çö´ë¾ÆÆÄÆ®,308,104,,,,,0,0,0,,,,,,20060829,,,,,20120207,1041,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-419
,Çö´ë¾ÆÆÄÆ®,308,103,,,,,0,0,0,,,,,,20060829,,,,,20120207,1042,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-420
,Çö´ë¾ÆÆÄÆ®,304,803,,,,,0,0,0,,,,,,20060915,,,,,20120207,1043,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-422
,Çö´ë¾ÆÆÄÆ®,307,1102,,,,,0,0,0,,,,,,20060921,,,,,20120207,1044,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-423
,±¤ÁøÆ®¶óÆÓ¸®½º,A,902,,,,,0,0,0,,,,,,20060926,,,,,20120207,1045,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿,11215,10400,0,0,0,11215-425
,Çö´ë¾ÆÆÄÆ®,306,705,,,,,0,0,0,,,,,,20061004,,,,,20120207,1046,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 306-705¹øÁö,11215,10400,0,306,705,11215-428
,Çö´ë¾ÆÆÄÆ®,905,1201,,,,,0,0,0,,,,,,20061016,,,,,20120207,1047,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-429
,»ïÀÍ¾ÆÆÄÆ®,103,1208,,,,,0,0,0,,,,,,20061016,,,,,20120207,1048,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-430
,»ï¼º·¡¹Ì¾È¾ÆÆÄÆ®,117,102,,,,,0,0,0,,,,,,20061016,,,,,20120207,1049,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-431
,Çö´ë3Â÷¾ÆÆÄÆ®,306,701,,,,,0,0,0,,,,,,20061023,,,,,20120207,1050,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-434
,Çö´ë¾ÆÆÄÆ®,302,104,,,,,0,0,0,,,,,,20061031,,,,,20120207,1051,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-435
,Çö´ë¾ÆÆÄÆ®,305,303,,,,,0,0,0,,,,,,20061115,,,,,20120207,1052,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-439
,Çö´ë3Â÷¾ÆÆÄÆ®,307,101,,,,,0,0,0,,,,,,20061120,,,,,20120207,1053,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-440
,±¤ÀåÇö´ëÆÄÅ©ºô,1001,1503,,,,,0,0,0,,,,,,20061124,,,,,20120207,1054,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-442
,Çö´ë¾ÆÆÄÆ®,307,802,,,,,0,0,0,,,,,,20061218,,,,,20120207,1055,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 579¹øÁö,11215,10400,0,579,0,11215-443
,Çö´ëÆÄÅ©ºô,1011,2301,,,,,0,0,0,,,,,,20061218,,,,,20120207,1056,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-444
,Çö´ë3Â÷¾ÆÆÄÆ®,303,1901,,,,,0,0,0,,,,,,20061218,,,,,20120207,1057,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-445
,GS°­µ¿ÀÚÀÌ¾ÆÆÄÆ®,103,802,,,,,0,0,0,,,,,,20061222,,,,,20120207,1058,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-446
,Çö´ëÆÄÅ©ºô,1001,1404,,,,,0,0,0,,,,,,20061222,,,,,20120207,1059,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-448
,Ã»±¸¾ÆÆÄÆ®,102,101,,,,,0,0,0,,,,,,20061226,,,,,20120207,1060,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-449
,±¤Àå±Øµ¿¾ÆÆÄÆ®,1,1409,,,,,0,0,0,,,,,,20061228,,,,,20120207,1061,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-450
,±Øµ¿¾ÆÆÄÆ®,6,1301,,,,,0,0,0,,,,,,20070119,,,,,20120207,1062,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-452
