2022,3,11260660,망우제3동,17408,11757,5651,1590,2068,2077,2163,3241,6269,1121,1292,1354,1469,2255,4266,469,776,723,694,986,2003,9316,0,9316,962561
2022,3,11260680,신내1동,40820,29534,11286,6336,4588,4644,5944,6374,12934,4926,3237,3272,4471,4824,8804,1410,1351,1372,1473,1550,4130,17000,0,17000,2606949
2022,3,11260690,신내2동,21836,15165,6671,2667,2284,2842,3019,3510,7514,2083,1585,1966,2127,2574,4830,584,699,876,892,936,2684,10427,0,10427,911281
2022,3,11290525,성북동,17632,11517,6115,1704,2586,2615,2466,2860,5401,1226,1515,1577,1583,2002,3614,478,1071,1038,883,858,1787,9343,0,9343,2879912
2022,3,11290555,삼선동,24410,16092,8318,2585,4008,3366,3404,3922,7125,1980,2229,2066,2347,2826,4644,605,1779,1300,1057,1096,2481,13045,0,13045,926227
2022,3,11290575,동선동,16318,9007,7311,1226,4384,2752,1940,2042,3974,876,1574,1448,1211,1366,2532,350,2810,1304,729,676,1442,10365,0,10365,724957
2022,3,11290580,돈암제1동,15552,10881,4671,1809,1932,1945,1959,2725,5182,1408,1322,1327,1414,1985,3425,401,610,618,545,740,1757,7053,0,7053,488898
2022,3,11290590,돈암제2동,24989,18863,6126,4356,2861,2866,4151,4377,6378,3472,2220,2130,3179,3432,4430,884,641,736,972,945,1948,9748,0,9748,518335
2022,3,11290600,안암동,15587,9791,5796,1005,5027,2295,1572,1983,3705,725,2737,1447,1065,1405,2412,280,2290,848,507,578,1293,10055,0,10055,1379571
2022,3,11290610,보문동,16275,10972,5303,1731,2461,2616,2323,2662,4482,1336,1478,1705,1625,1914,2914,395,983,911,698,748,1568,8581,0,8581,553006
2022,3,11290620,정릉제1동,19075,13920,5155,2876,2250,2403,3101,2981,5464,2268,1572,1727,2326,2295,3732,608,678,676,775,686,1732,8348,0,8348,412365
2022,3,11290630,정릉제2동,24688,17304,7384,2971,3142,3111,3451,3989,8024,2259,2070,2112,2502,2908,5453,712,1072,999,949,1081,2571,11476,0,11476,1094890
2022,3,11290640,정릉제3동,16230,10854,5376,1281,2982,1973,1806,2413,5775,956,1879,1424,1201,1676,3718,325,1103,549,605,737,2057,9047,0,9047,3327126
2022,3,11290650,정릉제4동,26401,18760,7641,3275,3159,3029,3949,4367,8622,2594,2143,2138,2879,3184,5822,681,1016,891,1070,1183,2800,12432,0,12432,3570914
2022,3,11290660,길음제1동,36767,28054,8713,8194,3435,3837,7639,5679,7983,6721,2611,2873,6052,4415,5382,1473,824,964,1587,1264,2601,13896,0,13896,797310
2022,3,11290685,길음제2동,17508,12555,4953,2717,2000,2298,2879,2921,4693,2136,1392,1664,2060,2192,3111,581,608,634,819,729,1582,7734,0,7734,588002
2022,3,11290705,종암동,41311,29607,11704,5684,5475,5016,6217,6627,12292,4495,3738,3575,4552,5008,8239,1189,1737,1441,1665,1619,4053,19621,0,19621,1404528
2022,3,11290715,월곡제1동,27923,20463,7460,4237,2855,3440,4444,4500,8447,3366,1965,2469,3359,3384,5920,871,890,971,1085,1116,2527,12406,0,12406,801757
2022,3,11290725,월곡제2동,20622,14104,6518,2211,3332,2739,2702,3108,6530,1727,1749,1839,1948,2336,4505,484,1583,900,754,772,2025,10822,0,10822,1364901
2022,3,11290760,장위제1동,25786,17573,8213,3384,3254,3374,3748,4345,7681,2515,1989,2290,2655,3038,5086,869,1265,1084,1093,1307,2595,12219,0,12219,708546
2022,3,11290770,장위제2동,14866,10042,4824,1302,1845,1893,1807,2514,5505,935,1135,1217,1248,1782,3725,367,710,676,559,732,1780,7837,0,7837,679894
2022,3,11290780,장위제3동,16557,12124,4433,2829,1951,2397,2695,2588,4097,2196,1347,1676,2030,2014,2861,633,604,721,665,574,1236,7199,0,7199,652601
2022,3,11290810,석관동,37127,25974,11153,3740,4801,4973,4997,5994,12622,2870,2966,3439,3547,4389,8763,870,1835,1534,1450,1605,3859,18930,0,18930,1705061
